<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5</div><img src=rnbqkbnr_p1p1pppp_8_1p6_2pP4_5N2_PP2PPPP_RNBQKB1R_w_KQkq_-_0_4+oriTrue.svg>	<div> 4. e3<br></div><a href=https://lichess.org/analysis/rnbqkbnr/p1p1pppp/8/1p6/2pP4/5N2/PP2PPPP/RNBQKB1R_w_KQkq_-_0_4?color=white><br>0.0&gt&gt0.6<br></a><img src=rnbqkbnr_p1p1pppp_8_1p6_2pP4_4PN2_PP3PPP_RNBQKB1R_b_KQkq_-_0_4+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 4-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 e6 5. a4 bxa4 6. Qxa4+ Qd7 7. Qc2 Nc6 8. Bxc4 Bb7</div><img src=r3kbnr_pbpq1ppp_2n1p3_8_2BP4_4PN2_1PQ2PPP_RNB1K2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/r3kbnr/pbpq1ppp/2n1p3/8/2BP4/4PN2/1PQ2PPP/RNB1K2R_w_KQkq_-_1_9?color=white><br>1.4(0.5)&gt&gt1.8(0.5)<br></a><img src=r3kbnr_pbpq1ppp_2n1p3_8_2BP4_4PN2_1PQ2PPP_RNB2RK1_b_kq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 e6 5. a4 bxa4 6. Qxa4+ Qd7 7. Qc2 Nc6 8. Bxc4 Bd6</div><img src=r1b1k1nr_p1pq1ppp_2nbp3_8_2BP4_4PN2_1PQ2PPP_RNB1K2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/r1b1k1nr/p1pq1ppp/2nbp3/8/2BP4/4PN2/1PQ2PPP/RNB1K2R_w_KQkq_-_1_9?color=white><br>1.4(0.5)&gt&gt1.3(0.5)<br></a><img src=r1b1k1nr_p1pq1ppp_2nbp3_8_2BP4_4PN2_1PQ2PPP_RNB2RK1_b_kq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6</div><img src=rnbqkb1r_p1p1pppp_5n2_1p6_2pP4_4PN2_PP3PPP_RNBQKB1R_w_KQkq_-_1_5+oriTrue.svg>	<div> 5. a4<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p1p1pppp/5n2/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R_w_KQkq_-_1_5?color=white><br>0.6&gt&gt0.3<br></a><img src=rnbqkb1r_p1p1pppp_5n2_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_5+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 5-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4</div><img src=rnbqkb1r_p1p1pppp_5n2_8_PppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. a5<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p1p1pppp/5n2/8/PppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.3&gt&gt0.6<br></a><img src=rnbqkb1r_p1p1pppp_5n2_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6</div><img src=rn1qkb1r_p1p1pppp_b4n2_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_7+oriTrue.svg>	<div> 7. Ne5<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p1p1pppp/b4n2/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_7?color=white><br>0.6&gt&gt0.3(0.5)<br></a><img src=rn1qkb1r_p1p1pppp_b4n2_P3N3_1ppP4_4P3_1P3PPP_RNBQKB1R_b_KQkq_-_2_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 c6</div><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_1ppP4_4P3_1P3PPP_RNBQKB1R_w_KQkq_-_0_8+oriTrue.svg>	<div> 8. Nd2<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p3pppp/b1p2n2/P3N3/1ppP4/4P3/1P3PPP/RNBQKB1R_w_KQkq_-_0_8?color=white><br>0.3(0.5)&gt&gt0.3(0.5)<br></a><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_1ppP4_4P3_1P1N1PPP_R1BQKB1R_b_KQkq_-_1_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 8-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 c6 8. Nd2 c3 <br>Zugfolge (2..3)</div><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_1p1P4_2p1P3_1P1N1PPP_R1BQKB1R_w_KQkq_-_0_9+oriTrue.svg>	<div>9. bxc3<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p3pppp/b1p2n2/P3N3/1p1P4/2p1P3/1P1N1PPP/R1BQKB1R_w_KQkq_-_0_9?color=white><br>0.3&gt&gt0.2(0.5)<br></a><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_1p1P4_2P1P3_3N1PPP_R1BQKB1R_b_KQkq_-_0_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 c6 8. Nd2 c3 9. bxc3 bxc3</div><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_3P4_2p1P3_3N1PPP_R1BQKB1R_w_KQkq_-_0_10+oriTrue.svg>	<div> 10. Ndc4<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p3pppp/b1p2n2/P3N3/3P4/2p1P3/3N1PPP/R1BQKB1R_w_KQkq_-_0_10?color=white><br>0.2(0.5)&gt&gt0.2(0.5)<br></a><img src=rn1qkb1r_p3pppp_b1p2n2_P3N3_2NP4_2p1P3_5PPP_R1BQKB1R_b_KQkq_-_1_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 c6 8. Nd2 c3 9. bxc3 bxc3 10. Ndc4 e6</div><img src=rn1qkb1r_p4ppp_b1p1pn2_P3N3_2NP4_2p1P3_5PPP_R1BQKB1R_w_KQkq_-_0_11+oriTrue.svg>	<div> 11. Qb3<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p4ppp/b1p1pn2/P3N3/2NP4/2p1P3/5PPP/R1BQKB1R_w_KQkq_-_0_11?color=white><br>0.2(0.5)&gt&gt-0.1(0.5)<br></a><img src=rn1qkb1r_p4ppp_b1p1pn2_P3N3_2NP4_1Qp1P3_5PPP_R1B1KB1R_b_KQkq_-_1_11+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 11-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7</div><img src=rn1qkb1r_p1pn1ppp_b3p3_P3N3_QppP4_4P3_1P3PPP_RNB1KB1R_w_KQkq_-_2_9+oriTrue.svg>	<div> 9. Nd2<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p1pn1ppp/b3p3/P3N3/QppP4/4P3/1P3PPP/RNB1KB1R_w_KQkq_-_2_9?color=white><br>0.6(0.5)&gt&gt0.8(0.5)<br></a><img src=rn1qkb1r_p1pn1ppp_b3p3_P3N3_QppP4_4P3_1P1N1PPP_R1B1KB1R_b_KQkq_-_3_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 Bd6</div><img src=rn1qk2r_p1pn1ppp_b2bp3_P3N3_QppP4_4P3_1P1N1PPP_R1B1KB1R_w_KQkq_-_4_10+oriTrue.svg>	<div> 10. Ndxc4<br></div><a href=https://lichess.org/analysis/rn1qk2r/p1pn1ppp/b2bp3/P3N3/QppP4/4P3/1P1N1PPP/R1B1KB1R_w_KQkq_-_4_10?color=white><br>0.8(0.5)&gt&gt0.5(0.5)<br></a><img src=rn1qk2r_p1pn1ppp_b2bp3_P3N3_QpNP4_4P3_1P3PPP_R1B1KB1R_b_KQkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 Bd6 10. Ndxc4 Bxe5</div><img src=rn1qk2r_p1pn1ppp_b3p3_P3b3_QpNP4_4P3_1P3PPP_R1B1KB1R_w_KQkq_-_0_11+oriTrue.svg>	<div> 11. Nxe5<br></div><a href=https://lichess.org/analysis/rn1qk2r/p1pn1ppp/b3p3/P3b3/QpNP4/4P3/1P3PPP/R1B1KB1R_w_KQkq_-_0_11?color=white><br>0.5(0.5)&gt&gt0.3(0.5)<br></a><img src=rn1qk2r_p1pn1ppp_b3p3_P3N3_Qp1P4_4P3_1P3PPP_R1B1KB1R_b_KQkq_-_0_11+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 11-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 Qc8</div><img src=rnq1kb1r_p1pn1ppp_b3p3_P3N3_QppP4_4P3_1P1N1PPP_R1B1KB1R_w_KQkq_-_4_10+oriTrue.svg>	<div> 10. Bxc4<br></div><a href=https://lichess.org/analysis/rnq1kb1r/p1pn1ppp/b3p3/P3N3/QppP4/4P3/1P1N1PPP/R1B1KB1R_w_KQkq_-_4_10?color=white><br>0.8(0.5)&gt&gt0.8(0.5)<br></a><img src=rnq1kb1r_p1pn1ppp_b3p3_P3N3_QpBP4_4P3_1P1N1PPP_R1B1K2R_b_KQkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 c3 <br>Zugfolge (5..8)</div><img src=rn1qkb1r_p1pn1ppp_b3p3_P3N3_Qp1P4_2p1P3_1P1N1PPP_R1B1KB1R_w_KQkq_-_0_10+oriTrue.svg>	<div>10. Bxa6 cxd2+ 11. Bxd2 Nxa6 12. Qc6 Rb8 13. Rc1 Qc8 14. Nxd7 Qxd7 15. Qxa6<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p1pn1ppp/b3p3/P3N3/Qp1P4/2p1P3/1P1N1PPP/R1B1KB1R_w_KQkq_-_0_10?color=white><br>0.3&gt&gt1.0(0.5)<br></a><img src=1r2kb1r_p1pq1ppp_Q3p3_P7_1p1P4_4P3_1P1B1PPP_2R1K2R_b_Kk_-_0_15+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 Be7</div><img src=rn1qk2r_p1pnbppp_b3p3_P3N3_QppP4_4P3_1P1N1PPP_R1B1KB1R_w_KQkq_-_4_10+oriTrue.svg>	<div> 10. Bxc4<br></div><a href=https://lichess.org/analysis/rn1qk2r/p1pnbppp/b3p3/P3N3/QppP4/4P3/1P1N1PPP/R1B1KB1R_w_KQkq_-_4_10?color=white><br>0.8(0.5)&gt&gt1.0(0.5)<br></a><img src=rn1qk2r_p1pnbppp_b3p3_P3N3_QpBP4_4P3_1P1N1PPP_R1B1K2R_b_KQkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 Ba6 7. Ne5 e6 8. Qa4+ Nfd7 9. Nd2 c5</div><img src=rn1qkb1r_p2n1ppp_b3p3_P1p1N3_QppP4_4P3_1P1N1PPP_R1B1KB1R_w_KQkq_-_0_10+oriTrue.svg>	<div> 10. Bxc4<br></div><a href=https://lichess.org/analysis/rn1qkb1r/p2n1ppp/b3p3/P1p1N3/QppP4/4P3/1P1N1PPP/R1B1KB1R_w_KQkq_-_0_10?color=white><br>0.8(0.5)&gt&gt1.2(0.5)<br></a><img src=rn1qkb1r_p2n1ppp_b3p3_P1p1N3_QpBP4_4P3_1P1N1PPP_R1B1K2R_b_KQkq_-_0_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 10-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 c5</div><img src=rnbqkb1r_p3pppp_5n2_P1p5_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div> 7. Bxc4<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p3pppp/5n2/P1p5/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.6&gt&gt0.8(0.5)<br></a><img src=rnbqkb1r_p3pppp_5n2_P1p5_1pBP4_4PN2_1P3PPP_RNBQK2R_b_KQkq_-_0_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Nf6 5. a4 b4 6. a5 e6</div><img src=rnbqkb1r_p1p2ppp_4pn2_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div> 7. Bxc4<br></div><a href=https://lichess.org/analysis/rnbqkb1r/p1p2ppp/4pn2/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.6&gt&gt0.7<br></a><img src=rnbqkb1r_p1p2ppp_4pn2_P7_1pBP4_4PN2_1P3PPP_RNBQK2R_b_KQkq_-_0_7+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7</div><img src=rn1qkbnr_pbp1pppp_8_1p6_2pP4_4PN2_PP3PPP_RNBQKB1R_w_KQkq_-_1_5+oriTrue.svg>	<div> 5. a4<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pbp1pppp/8/1p6/2pP4/4PN2/PP3PPP/RNBQKB1R_w_KQkq_-_1_5?color=white><br>0.6&gt&gt0.7<br></a><img src=rn1qkbnr_pbp1pppp_8_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_5+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 5-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6</div><img src=rn1qkbnr_1bp1pppp_p7_1p6_P1pP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. b3<br></div><a href=https://lichess.org/analysis/rn1qkbnr/1bp1pppp/p7/1p6/P1pP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.7&gt&gt0.6<br></a><img src=rn1qkbnr_1bp1pppp_p7_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 <br>Zugfolge (2..3)</div><img src=rn1qkbnr_1bp2ppp_p3p3_1p6_P1pP4_1P2PN2_5PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div>7. bxc4 bxc4 8. Bxc4<br></div><a href=https://lichess.org/analysis/rn1qkbnr/1bp2ppp/p3p3/1p6/P1pP4/1P2PN2/5PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.3&gt&gt0.6<br></a><img src=rn1qkbnr_1bp2ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQK2R_b_KQkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 7. bxc4 bxc4 8. Bxc4 c5</div><img src=rn1qkbnr_1b3ppp_p3p3_2p5_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_0_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/rn1qkbnr/1b3ppp/p3p3/2p5/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_0_9?color=white><br>0.6&gt&gt0.6<br></a><img src=rn1qkbnr_1b3ppp_p3p3_2p5_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_1_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 7. bxc4 bxc4 8. Bxc4 Nf6</div><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/rn1qkb1r/1bp2ppp/p3pn2/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_1_9?color=white><br>0.6&gt&gt0.5<br></a><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 7. bxc4 bxc4 8. Bxc4 Nd7</div><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/r2qkbnr/1bpn1ppp/p3p3/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_1_9?color=white><br>0.6&gt&gt0.5<br></a><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 e6 7. bxc4 bxc4 8. Bxc4 Bb4+</div><img src=rn1qk1nr_1bp2ppp_p3p3_8_PbBP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_1_9+oriTrue.svg>	<div> 9. Nbd2<br></div><a href=https://lichess.org/analysis/rn1qk1nr/1bp2ppp/p3p3/8/PbBP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_1_9?color=white><br>0.6&gt&gt0.8<br></a><img src=rn1qk1nr_1bp2ppp_p3p3_8_PbBP4_4PN2_3N1PPP_R1BQK2R_b_KQkq_-_2_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 Nd7 7. bxc4 bxc4 8. Bxc4 e6</div><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_0_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/r2qkbnr/1bpn1ppp/p3p3/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_0_9?color=white><br>0.7(0.5)&gt&gt0.5<br></a><img src=r2qkbnr_1bpn1ppp_p3p3_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_1_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 a6 6. b3 Nf6 7. bxc4 bxc4 8. Bxc4 e6</div><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQK2R_w_KQkq_-_0_9+oriTrue.svg>	<div> 9. O-O<br></div><a href=https://lichess.org/analysis/rn1qkb1r/1bp2ppp/p3pn2/8/P1BP4/4PN2/5PPP/RNBQK2R_w_KQkq_-_0_9?color=white><br>0.6&gt&gt0.5<br></a><img src=rn1qkb1r_1bp2ppp_p3pn2_8_P1BP4_4PN2_5PPP_RNBQ1RK1_b_kq_-_1_9+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4</div><img src=rn1qkbnr_pbp1pppp_8_8_PppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_6+oriTrue.svg>	<div> 6. a5 {Oder Nbd2, Bxc4}<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pbp1pppp/8/8/PppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_6?color=white><br>0.7&gt&gt0.9(0.5)<br></a><img src=rn1qkbnr_pbp1pppp_8_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_b_KQkq_-_0_6+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 6-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 <br>Zugfolge (2..3)</div><img src=rn1qkbnr_pbp2ppp_4p3_P7_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_0_7+oriTrue.svg>	<div>7. a6 Nxa6 8. Rxa6<br></div><a href=https://lichess.org/analysis/rn1qkbnr/pbp2ppp/4p3/P7/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_0_7?color=white><br>0.3&gt&gt5.0(0.5)<br></a><img src=r2qkbnr_pbp2ppp_R3p3_8_1ppP4_4PN2_1P3PPP_1NBQKB1R_b_Kkq_-_0_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 7-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5</div><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1ppP4_4PN2_1P3PPP_RNBQKB1R_w_KQkq_-_1_8+oriTrue.svg>	<div> 8. Nbd2<br></div><a href=https://lichess.org/analysis/rn1qkbnr/p1p2ppp/P3p3/3b4/1ppP4/4PN2/1P3PPP/RNBQKB1R_w_KQkq_-_1_8?color=white><br>0.7(0.5)&gt&gt0.9(0.5)<br></a><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1ppP4_4PN2_1P1N1PPP_R1BQKB1R_b_KQkq_-_2_8+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 8-deep pgn
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 <br>Zugfolge (2..3)</div><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_1p1P4_2p1PN2_1P1N1PPP_R1BQKB1R_w_KQkq_-_0_9+oriTrue.svg>	<div>9. bxc3 bxc3 10. Nb1<br></div><a href=https://lichess.org/analysis/rn1qkbnr/p1p2ppp/P3p3/3b4/1p1P4/2p1PN2/1P1N1PPP/R1BQKB1R_w_KQkq_-_0_9?color=white><br>0.3&gt&gt1.2(0.5)<br></a><img src=rn1qkbnr_p1p2ppp_P3p3_3b4_3P4_2p1PN2_5PPP_RNBQKB1R_b_KQkq_-_1_10+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 9-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 <br>Zugfolge (2..3)</div><img src=rn1qk1nr_p1p2ppp_P3p3_3b4_1b1P4_2p1PN2_5PPP_RNBQKB1R_w_KQkq_-_2_11+oriTrue.svg>	<div>11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O<br></div><a href=https://lichess.org/analysis/rn1qk1nr/p1p2ppp/P3p3/3b4/1b1P4/2p1PN2/5PPP/RNBQKB1R_w_KQkq_-_2_11?color=white><br>0.3&gt&gt1.3(0.5)<br></a><img src=r3k1nr_p1p2ppp_P1nqp3_1B1b4_Qb1P4_2p1PN2_5PPP_RNB2RK1_b_kq_-_7_13+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 11-deep seq
<div>1. d4 d5 2. c4 dxc4 3. Nf3 b5 4. e3 Bb7 5. a4 b4 6. a5 e6 7. a6 Bd5 8. Nbd2 c3 9. bxc3 bxc3 10. Nb1 Bb4 11. Qa4+ Nc6 12. Bb5 Qd6 13. O-O Bxf3 14. gxf3 Ne7</div><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Qb1P4_2p1PP2_5P1P_RNB2RK1_w_kq_-_1_15+oriTrue.svg>	<div> 15. Ba3<br></div><a href=https://lichess.org/analysis/r3k2r/p1p1nppp/P1nqp3/1B6/Qb1P4/2p1PP2/5P1P/RNB2RK1_w_kq_-_1_15?color=white><br>1.3(0.5)&gt&gt1.4(0.5)<br></a><img src=r3k2r_p1p1nppp_P1nqp3_1B6_Qb1P4_B1p1PP2_5P1P_RN3RK1_b_kq_-_2_15+oriTrue.svg><footer>2023-11-02 21:36:24</footer>	 QGam QGam/d5-dxc4/D21 15-deep pgn
